class,image,width,height,aspect_ratio,avg_r,avg_g,avg_b
Sukkari,IMG_2765.JPG,1548,2620,0.5908396946564886,215.08705974311985,216.52169329552112,134.42445321207347
Sukkari,IMG_3309.JPG,3031,2025,1.4967901234567902,221.19469801802913,220.90497900636217,137.87509421796412
Sukkari,IMG_2771.JPG,1647,2589,0.6361529548088065,215.39835662213864,216.79057021069102,134.62173987982968
Sukkari,IMG_3308.JPG,3023,2717,1.1126242178873758,217.31863449368785,216.4914319701646,134.40650480154392
Sukkari,IMG_2764.JPG,1441,2707,0.532323605467307,220.73565933374056,222.5021861023591,140.0407496601902
Sukkari,IMG_3334.JPG,2994,2062,1.451988360814743,216.2012309844929,216.18587663787437,132.7523929018597
Sukkari,IMG_3320.JPG,3265,1709,1.9104739613809245,220.44996373054911,220.1173999927662,137.2169187778635
Sukkari,IMG_3268.JPG,3005,2424,1.2396864686468647,216.2271859683999,215.67276186565857,132.9572852701153
Sukkari,IMG_3254.JPG,1362,1001,1.3606393606393605,215.37927441450904,214.77799071707463,132.04629428690845
Sukkari,IMG_3283.JPG,3008,1740,1.728735632183908,218.12569608544453,217.6800529295089,134.87612871781408
Sukkari,IMG_3297.JPG,3161,1701,1.858318636096414,221.2604224157486,220.95279066018662,137.83429744879186
Sukkari,IMG_2821.JPG,1469,2861,0.5134568332750786,218.6020803080883,220.02444146831775,137.46999464833033
Sukkari,IMG_3281.JPG,3012,1727,1.7440648523451072,215.29268676590362,214.75833293145575,132.01344548396776
Sukkari,IMG_3295.JPG,3029,2714,1.1160648489314664,221.21846684376072,220.14102163083706,138.26807310420952
Sukkari,IMG_2809.JPG,1659,2495,0.6649298597194389,220.11713620479324,221.44396609850108,138.6998037051326
Sukkari,IMG_3242.JPG,2978,2723,1.0936467131839882,221.94543819837392,221.6613369886331,138.30193737363183
Sukkari,IMG_3256.JPG,2996,2411,1.2426379095810867,217.7835554934878,217.27077550761604,134.4679237508752
Sukkari,IMG_3336.JPG,1868,1231,1.5174654752233956,219.17191680643074,218.72579379751085,135.7795184658279
Sukkari,IMG_2773.JPG,1790,2485,0.7203219315895373,220.9699005978152,222.54062613865312,139.88329218553525
Sukkari,IMG_3323.JPG,3267,2030,1.60935960591133,216.41157571507415,215.89186853200374,133.31812254631416
Sukkari,IMG_3337.JPG,1956,2060,0.9495145631067962,220.21517116858854,219.80743868687844,136.8213343295432
Sukkari,IMG_2798.JPG,1788,2432,0.7351973684210527,221.77527262927956,223.23838211010732,140.2250969306377
Sukkari,IMG_3257.JPG,1951,2071,0.9420569773056494,218.72409820905492,218.28856679517818,135.44851903649405
Sukkari,IMG_3243.JPG,1942,2079,0.9341029341029341,221.46336941747398,221.72333000891274,137.73719539912693
Sukkari,IMG_2808.JPG,1680,2436,0.6896551724137931,221.73256872776278,223.20337801542138,140.3642284531107
Sukkari,IMG_3294.JPG,1992,2024,0.9841897233201581,221.43925000937713,221.13734461850208,138.05046465977938
Sukkari,IMG_2820.JPG,1526,2708,0.5635155096011817,217.31226612957963,218.65481401329234,136.21924006737254
Sukkari,IMG_3280.JPG,3159,2718,1.1622516556291391,219.93510095834404,219.5317833808442,136.50835564870184
Sukkari,IMG_3218.JPG,2996,2408,1.244186046511628,220.11838944883831,219.64313511615154,136.4313212439629
Sukkari,IMG_3230.JPG,3005,2413,1.2453377538334025,218.60224954319915,218.09437653829804,135.15386747997758
Sukkari,IMG_3152.JPG,3052,2078,1.4687199230028873,218.59873880770962,218.96145123349623,137.22841437417839
Sukkari,IMG_3350.JPG,2992,2061,1.4517224648229015,221.24688996993956,220.86277767507573,137.80224888456647
Sukkari,IMG_3344.JPG,1960,2719,0.7208532548731151,217.49252122583377,217.49093632115913,134.08964002039752
Sukkari,IMG_3351.JPG,2991,2066,1.4477250726040658,215.78440395751173,215.15656463664908,132.5048381036201
Sukkari,IMG_3153.JPG,3054,2073,1.4732272069464545,220.01947392662967,220.46278518795367,138.59013606011732
Sukkari,IMG_3184.JPG,2998,2720,1.1022058823529413,217.6818986080747,217.12069120263203,134.03452385098737
Sukkari,IMG_3190.JPG,3018,2044,1.4765166340508806,218.72581310996085,217.7933074993034,135.18440130065443
Sukkari,IMG_3231.JPG,2999,2722,1.1017634092578985,220.52169000235767,220.0932105351759,136.94725702928525
Sukkari,IMG_3225.JPG,2999,2426,1.2361912613355317,221.2833303304148,220.86395807881087,137.62186736432614
Sukkari,IMG_3233.JPG,1964,2060,0.9533980582524272,221.6131974696895,221.24116310290566,138.0507129866291
Sukkari,IMG_3227.JPG,3001,1758,1.7070534698521047,215.92432600665867,215.28277942324317,132.4729424761374
Sukkari,IMG_3186.JPG,1958,2061,0.9500242600679282,220.52033561912367,220.08057221114825,136.77434931555783
Sukkari,IMG_3192.JPG,1976,2051,0.9634324719648951,220.1644200035901,219.67272926892218,136.32349347261516
Sukkari,IMG_3151.JPG,3052,2075,1.4708433734939759,218.54550627196932,218.91281907962892,137.1672776880251
Sukkari,IMG_3353.JPG,659,2719,0.24236851783744023,217.8302375364369,217.8965600061264,134.3616812749164
Sukkari,IMG_3346.JPG,3001,2054,1.461051606621227,215.93168511061458,215.34407161369026,132.71453770906564
Sukkari,IMG_3178.JPG,3020,2041,1.4796668299853013,219.34131858487297,219.67916550568702,137.64080009582548
Sukkari,IMG_3193.JPG,3015,2721,1.1080485115766263,221.77058176913653,221.350193381255,137.83771882233796
Sukkari,IMG_3187.JPG,3000,2061,1.455604075691412,215.66948639599767,215.0726661629801,132.13499363470578
Sukkari,IMG_3226.JPG,2998,2419,1.239355105415461,219.2961966083319,218.81839241826702,135.81377875210762
Sukkari,IMG_3236.JPG,3008,2724,1.1042584434654918,221.4780345440565,221.63299334490742,137.7497973867241
Sukkari,IMG_3222.JPG,1957,2722,0.71895664952241,221.5488334275513,221.66288187299955,137.627029872453
Sukkari,IMG_3183.JPG,2996,1750,1.712,218.331892658054,217.78695007519576,134.6360941652735
Sukkari,IMG_3197.JPG,1494,2725,0.548256880733945,216.94120413907106,216.27880144925984,133.20888189621914
Sukkari,IMG_3154.JPG,3055,2073,1.4737095996140859,218.1132531743863,218.48825479305984,136.85787102900306
Sukkari,IMG_3168.JPG,1977,2044,0.9672211350293543,216.1711207539402,216.4271200046618,134.71386389433655
Sukkari,IMG_3342.JPG,3001,2055,1.4603406326034063,220.32850812328533,219.86538831643662,136.8646970311964
Sukkari,IMG_3356.JPG,2991,1766,1.6936579841449604,220.77896086069674,220.47128830339793,137.44453068067344
Sukkari,IMG_3357.JPG,646,1091,0.5921173235563703,220.4202710061407,220.65291000666224,136.97057541723822
Sukkari,IMG_3343.JPG,1956,2059,0.9499757163671685,216.37747595655793,215.78214819637347,133.09590618480652
Sukkari,IMG_3169.JPG,3017,2720,1.1091911764705882,214.5382040448531,214.73508805360868,133.1365210485611
Sukkari,IMG_3155.JPG,2012,2070,0.9719806763285024,220.20608203750143,220.6932814554041,138.81939069331918
Sukkari,IMG_3196.JPG,3020,2722,1.109478324761205,218.4009598399277,217.8873815689122,134.7923430489469
Sukkari,IMG_3182.JPG,3016,2045,1.4748166259168705,214.10680627670254,214.26125446977167,132.5254267939815
Sukkari,IMG_3223.JPG,2997,2064,1.4520348837209303,221.5558071755687,221.1726777504501,137.9156389764089
Sukkari,IMG_3237.JPG,3008,2722,1.1050698016164584,219.62258482742484,219.71323411869142,136.06712053156792
Sukkari,IMG_3221.JPG,2994,1775,1.6867605633802818,221.6667270041188,221.26160499632059,137.91344003629402
Sukkari,IMG_3235.JPG,3011,2054,1.4659201557935735,220.2797813607396,220.34569425020362,136.57525816168695
Sukkari,IMG_3209.JPG,3002,2418,1.2415219189412738,215.5234877346965,215.46908545613996,131.90113437758987
Sukkari,IMG_3194.JPG,1977,2722,0.7263041880969875,219.0121984913516,218.47184942495784,135.27056798250314
Sukkari,IMG_3180.JPG,1982,2721,0.7284086732818816,217.411956214992,217.63506161899505,135.7097713852452
Sukkari,IMG_3157.JPG,2996,2066,1.4501452081316555,216.8532788521305,217.1397220034222,135.59394306868356
Sukkari,IMG_3355.JPG,2992,2062,1.4510184287099903,217.90571745640074,217.9553418013403,134.45807322923812
Sukkari,IMG_3341.JPG,1955,2060,0.9490291262135923,220.24460507267733,220.39274501582506,136.73560731292153
Sukkari,IMG_3368.JPG,1947,2061,0.9446870451237264,221.42818944553397,221.03871643875743,137.98847906307157
Sukkari,IMG_3340.JPG,1958,2719,0.7201176903273262,219.54107596245214,217.85775537756845,136.76289781414323
Sukkari,IMG_3354.JPG,3158,1761,1.7932992617830779,221.23641966378028,220.93623581595435,137.80357011290081
Sukkari,IMG_3181.JPG,3016,2395,1.2592901878914404,219.40903116024734,219.70848582354537,137.59785277929598
Sukkari,IMG_3195.JPG,3014,2722,1.1072740631888318,222.3027520129601,221.19329959571115,138.80522668574247
Sukkari,IMG_3208.JPG,3005,2052,1.4644249512670566,220.26830931891575,219.83527629976138,136.55361833820945
Sukkari,IMG_3220.JPG,2997,1785,1.6789915966386555,216.3901916978345,215.77959699940342,132.89871529787166
Sukkari,IMG_3239.JPG,3008,2724,1.1042584434654918,215.8281210370406,215.25190417407907,132.53298745070302
Sukkari,IMG_3205.JPG,1965,2050,0.9585365853658536,217.16936320935858,216.54563102146562,133.4661478427212
Sukkari,IMG_3211.JPG,2989,2072,1.4425675675675675,221.12143428542595,220.67956247142203,137.2994676685028
Sukkari,IMG_3173.JPG,3011,2045,1.4723716381418093,220.25893044526248,220.6916517302169,138.6118385653328
Sukkari,IMG_3167.JPG,3011,2051,1.4680643588493418,220.086583685646,220.4852747592307,138.36089939977353
Sukkari,IMG_3359.JPG,1958,2052,0.9541910331384016,216.467720746885,215.995064496885,133.36239276566786
Sukkari,IMG_3371.JPG,1712,1254,1.365231259968102,218.3785576770226,217.87883285152677,135.17657138595965
Sukkari,IMG_3365.JPG,1699,1409,1.205819730305181,215.79295652622386,215.19080148007043,132.60851453546525
Sukkari,IMG_3364.JPG,3156,2065,1.5283292978208232,217.6492802707583,217.08882147392617,134.42885583669124
Sukkari,IMG_3166.JPG,1569,1728,0.9079861111111112,213.98406739620842,214.10511532100193,132.52940482378116
Sukkari,IMG_3172.JPG,3017,2043,1.476749877630935,217.69933110827117,218.05200524628845,136.26336388049413
Sukkari,IMG_3199.JPG,1509,904,1.6692477876106195,221.22047651070244,220.7636407853045,137.39140910779608
Sukkari,IMG_3210.JPG,1961,2719,0.7212210371460096,219.19713144254402,218.69374679614268,135.52124051345666
Sukkari,IMG_3204.JPG,3003,2052,1.463450292397661,215.97323936319373,215.32068652522364,132.3321967454168
Sukkari,IMG_3238.JPG,1726,2355,0.7329087048832271,220.29293073907965,219.85722177345895,136.83583044428013
Sukkari,IMG_3212.JPG,2991,3099,0.9651500484027106,216.63655571050168,215.27357564541538,133.33964688580605
Sukkari,IMG_3206.JPG,1963,2052,0.9566276803118908,219.24103589749086,218.71906318542452,135.51390702919596
Sukkari,IMG_3158.JPG,2035,2863,0.7107928746070555,218.61791835901778,218.97984215588562,137.28174308145432
Sukkari,IMG_3170.JPG,3015,2044,1.4750489236790607,220.16970441458048,220.6200625991298,138.54360254442088
Sukkari,IMG_3366.JPG,2992,1765,1.6951841359773372,220.92866929851823,220.5388342670289,137.5986271192344
Sukkari,IMG_3372.JPG,2980,1782,1.6722783389450055,219.63693587552154,219.17517703823373,136.3145122344929
Sukkari,IMG_3367.JPG,2992,2061,1.4517224648229015,219.55275904581762,219.07978095886202,136.2407806494163
Sukkari,IMG_3165.JPG,3025,2038,1.484298331697743,220.14646629050927,220.55230375201833,138.63545836146477
Sukkari,IMG_3207.JPG,3004,2053,1.4632245494398441,221.18944508744855,220.7652961301869,137.39280189266475
Sukkari,IMG_3213.JPG,2992,2067,1.4475084663763909,222.27180883532307,221.48710893963263,138.57736991669523
Sukkari,IMG_3217.JPG,1635,1409,1.1603974449964514,217.65826385316643,217.63074310958575,134.0056167414159
Sukkari,IMG_3203.JPG,1663,1069,1.5556594948550047,221.6394386239176,221.247185015057,137.7231039527785
Sukkari,IMG_3161.JPG,3104,2056,1.509727626459144,219.7822150085198,220.24155694292625,138.48309842472923
Sukkari,IMG_3175.JPG,3022,1724,1.7529002320185614,219.95502917407907,220.3845760727452,138.39514383421567
Sukkari,IMG_3363.JPG,2992,2062,1.4510184287099903,220.51915448977624,220.078785753708,137.0909520390375
Sukkari,IMG_3362.JPG,1619,1040,1.5567307692307693,219.19561965726095,218.84145025559414,136.0372269241898
Sukkari,IMG_3174.JPG,3018,2040,1.4794117647058824,220.3334375424204,220.7877513744213,138.74156905506973
Sukkari,IMG_3202.JPG,3000,2052,1.4619883040935673,221.0080790229731,220.5961999461484,137.1381710908922
Sukkari,IMG_3216.JPG,2995,2436,1.2294745484400658,217.72287041725608,217.67311607608525,133.98939467413982
Sukkari,IMG_3200.JPG,3015,2053,1.4685825621042377,219.86101923743283,219.34313808558028,136.01435037830075
Sukkari,IMG_3228.JPG,2999,2722,1.1017634092578985,219.21883311051454,218.76701091946018,135.77590876798627
Sukkari,IMG_3189.JPG,3006,2720,1.1051470588235295,221.3629591897791,220.95445884282478,137.52562042082835
Sukkari,IMG_3176.JPG,3023,2034,1.4862340216322518,218.47000106720822,218.8375577922275,136.9684639413116
Sukkari,IMG_3162.JPG,3105,2053,1.512420847540185,216.90760767639748,217.24136616271218,135.74688539300055
Sukkari,IMG_3360.JPG,1956,2052,0.9532163742690059,218.2428101869713,217.83738386854495,135.07945945680441
Sukkari,IMG_3348.JPG,2996,2718,1.102281089036056,216.90159022955248,216.35061652484853,133.68085785679583
Sukkari,IMG_3361.JPG,2995,1754,1.7075256556442417,221.80985849220895,221.571863579979,138.49634386297225
Sukkari,IMG_3163.JPG,3014,2047,1.4723986321446019,218.8452140623214,219.222440743152,137.42565024907478
Sukkari,IMG_3177.JPG,3019,2043,1.4777288301517377,217.37027230107952,217.6546697280807,135.82677251452117
Sukkari,IMG_3188.JPG,3021,2720,1.1106617647058823,217.91454201808628,217.32746586496557,134.1959893846272
Sukkari,IMG_3229.JPG,1449,752,1.9268617021276595,220.39201454752157,219.945657110018,136.82560924639918
Sukkari,IMG_3215.JPG,2997,2411,1.2430526752384903,218.98554234271404,218.42615248440714,135.3102940270276
Sukkari,IMG_3201.JPG,3157,2074,1.5221793635486982,221.65080567522577,221.26289826067386,137.70832864476165
Sukkari,IMG_2805.JPG,1723,2470,0.6975708502024291,221.82923474026205,223.2313397080047,140.24817982949673
Sukkari,IMG_2811.JPG,1761,2424,0.7264851485148515,215.77356665898634,217.0166229959705,134.67009155664152
Sukkari,IMG_3266.JPG,3001,2064,1.4539728682170543,215.79678301468908,215.24645555144747,132.4410440020219
Sukkari,IMG_2795.JPG,1787,2604,0.6862519201228878,215.58567092121055,216.78338854684642,134.39032498722923
Sukkari,IMG_2781.JPG,1826,2625,0.6956190476190476,219.07955668885032,220.5410550871449,137.9876513627222
Sukkari,IMG_3312.JPG,3025,2720,1.1121323529411764,219.97488789848393,219.60231825310072,136.68663456781192
Sukkari,IMG_3306.JPG,277,512,0.541015625,216.67237595155677,216.1990041362133,133.53216778790508
Sukkari,IMG_3313.JPG,3027,2025,1.4948148148148148,220.8802956300726,220.56647674602408,137.51604228287894
Sukkari,IMG_2757.JPG,1609,2488,0.6467041800643086,220.65105796503485,222.52549159673998,140.339250254969
Sukkari,IMG_2780.JPG,1604,2551,0.6287730301842415,216.2628975350616,217.6199898146362,135.28210934820817
Sukkari,IMG_2794.JPG,1650,2585,0.6382978723404256,218.4915803857846,219.83799890867914,137.4605383016118
Sukkari,IMG_3267.JPG,3000,1766,1.6987542468856172,220.69469829711076,220.3225057468493,137.17484989872685
Sukkari,IMG_2810.JPG,1434,2533,0.5661271219897355,215.81060112847223,217.00622887910095,134.56139025973795
Sukkari,IMG_3298.JPG,3032,2024,1.4980237154150198,221.50843898248172,221.20045737016676,138.04031155782036
Sukkari,IMG_2806.JPG,1533,2606,0.5882578664620107,221.6146195023148,223.03956267012816,140.13771914607267
Sukkari,IMG_3265.JPG,3007,2722,1.1047024246877295,221.24459776073817,220.17269711871643,138.12396466290508
Sukkari,IMG_2782.JPG,1733,2625,0.6601904761904762,216.7720831725823,218.14087377338035,135.80919891064386
Sukkari,IMG_3305.JPG,1710,1826,0.9364731653888281,217.13635426936872,216.28775299309484,134.18310172905592
Sukkari,IMG_2769.JPG,1603,2538,0.6315996847911741,220.6371795137996,222.29154236370098,139.7462918421532
Sukkari,IMG_3311.JPG,3016,2042,1.476983349657199,215.04729596675668,214.49951004426012,131.83542717129987
Sukkari,IMG_2768.JPG,1587,2572,0.6170295489891136,219.7512709378215,221.35650302658465,138.8760716735254
Sukkari,IMG_3310.JPG,1792,1439,1.2453092425295345,215.49738009312844,214.98634241398034,132.40734444658779
Sukkari,IMG_3304.JPG,3030,2020,1.5,217.0385544597694,216.58427735491327,133.89577439128945
Sukkari,IMG_2754.JPG,1484,2501,0.5933626549380248,215.99264859869757,217.6651793289359,135.90392837559298
Sukkari,IMG_3338.JPG,2997,2060,1.4548543689320388,221.62859351110612,221.8662865686264,137.99842078859098
Sukkari,IMG_2797.JPG,1819,2563,0.7097151775263363,221.2634100964149,222.67601350174684,139.68621360105524
Sukkari,IMG_3270.JPG,2999,2722,1.1017634092578985,221.7570840969007,221.45064781548282,138.21812552690616
Sukkari,IMG_3258.JPG,2997,2429,1.2338410868670235,216.31168658863098,215.79176088463078,133.12358226523205
Sukkari,IMG_2807.JPG,1583,2574,0.614996114996115,219.33664993962907,220.71164826513916,138.00958360794968
Sukkari,IMG_2813.JPG,1632,2542,0.6420141620771046,216.2236813168903,217.4845816320516,135.1281169512853
Sukkari,IMG_2817.JPG,1883,2498,0.7538030424339471,220.2744561480124,221.67855320055298,138.78172148053483
Sukkari,IMG_2803.JPG,1483,2513,0.5901313171508158,221.74408559009916,223.1810029792524,140.23436830204048
Sukkari,IMG_3274.JPG,3023,2717,1.1126242178873758,221.5816947891661,221.22205348945832,138.05948831831205
Sukkari,IMG_3260.JPG,2991,2723,1.0984208593463092,221.5396101140082,221.22785235955718,138.13329039941272
Sukkari,IMG_3248.JPG,3003,2425,1.2383505154639176,221.92778142816573,221.63170197830934,138.36547857144134
Sukkari,IMG_2787.JPG,1739,2521,0.6898056326854423,221.0680352495749,222.5737456507916,139.80707303410423
Sukkari,IMG_2793.JPG,1592,2668,0.5967016491754122,220.98883009196746,222.45026781791196,139.79073626427112
Sukkari,IMG_2778.JPG,1749,2556,0.6842723004694836,221.11671747068974,222.69499925875914,139.89891701808628
Sukkari,IMG_3300.JPG,2125,2019,1.052501238236751,221.5700003192694,221.28228539291123,138.17211216358382
Sukkari,IMG_3314.JPG,3024,2026,1.4925962487660414,220.52521502682757,220.21697180337648,137.22709537849724
Sukkari,IMG_3328.JPG,3261,1116,2.922043010752688,220.74162308527664,220.39151917759773,137.42438305094737
Sukkari,IMG_3329.JPG,3265,1727,1.8905616676317314,221.46718117042823,221.16499279076288,138.18388784623986
Sukkari,IMG_2751.JPG,1620,2597,0.6237966884867154,220.44757830807757,222.41840863849237,140.50124665771818
Sukkari,IMG_3315.JPG,3000,1751,1.7133066818960594,221.39983536415465,221.10979942736913,138.0039852859225
Sukkari,IMG_2779.JPG,1635,2686,0.6087118391660462,218.9141962917417,220.41148300415094,137.85707012049184
Sukkari,IMG_3301.JPG,3033,2020,1.5014851485148515,218.7751793043767,218.34450675779465,135.51185801174196
Sukkari,IMG_2792.JPG,1583,2592,0.6107253086419753,217.06129330677368,218.33656978737997,135.92359749192673
Sukkari,IMG_2786.JPG,1748,2627,0.6653977921583555,216.4800911525313,217.73479736216493,135.31354789576903
Sukkari,IMG_3249.JPG,2995,2431,1.2320032908268201,221.84686773271392,221.5809989828032,138.35480554037352
Sukkari,IMG_3261.JPG,2995,1774,1.6882750845546788,218.85180144970636,218.40275857696045,135.33964532294883
Sukkari,IMG_3275.JPG,3162,1717,1.8415841584158417,220.4816737687364,220.0729612639139,136.9872961476016
Sukkari,IMG_2802.JPG,1736,2496,0.6955128205128205,221.9047698067594,223.35875443404922,140.31379521792482
Sukkari,IMG_2800.JPG,1750,2543,0.6881635863153756,220.05512069053285,221.4408852045646,138.75158669079718
Sukkari,IMG_2814.JPG,1638,1474,1.1112618724559022,218.347512578768,219.6728384456626,137.20195380595922
Sukkari,IMG_3263.JPG,1962,2061,0.9519650655021834,216.0794361255787,215.561566639339,132.7028251546782
Sukkari,IMG_3277.JPG,3160,1728,1.8287037037037037,214.73381895772604,214.1264510013003,131.48376286231496
Sukkari,IMG_2790.JPG,1655,2573,0.6432180334240186,221.49664264778377,222.9191506049597,139.99277585992868
Sukkari,IMG_2784.JPG,2016,2510,0.803187250996016,218.30937383902034,219.73912636504414,137.21670784795452
Sukkari,IMG_3303.JPG,3034,2018,1.5034687809712586,215.71850580355866,215.2149185996978,132.62982861484412
Sukkari,IMG_2753.JPG,1453,2764,0.5256874095513748,214.85957398521447,216.5271204846822,135.09560276723965
Sukkari,IMG_2752.JPG,1599,2573,0.6214535561601243,220.66595143622115,222.59965988877815,140.63589065893632
Sukkari,IMG_3302.JPG,3031,2020,1.5004950495049505,221.1772284557899,220.87687911254716,137.80495675797326
Sukkari,IMG_3316.JPG,3014,2716,1.109720176730486,216.14578845700447,215.60750107837148,133.018684125568
Sukkari,IMG_2785.JPG,1978,2592,0.7631172839506173,215.36599336544782,216.70105650264702,134.42230930685943
Sukkari,IMG_2791.JPG,1713,2489,0.6882282040980313,220.9057334756873,222.3136045493434,139.50774708326188
Sukkari,IMG_3262.JPG,2997,2427,1.234857849196539,221.7734005495899,221.47209401211347,138.13560259086006
Sukkari,IMG_2815.JPG,1830,2569,0.7123394316854808,222.08123408118283,223.56687845614712,140.48851791123684
Sukkari,IMG_2801.JPG,1630,2481,0.6569931479242241,217.7794210105167,219.02682164405437,136.3567222731267
